web-scraper-order,web-scraper-start-url,product_name,price,product_sold
"1705482488-479","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Details Rib Bottom Sweater Wanita 112883347","269.900","27 Terjual"
"1705482488-480","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Details Sweater With Front Print Wonderful Wanita 116089823","269.900","28 Terjual"
"1705482488-481","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Sweater V Neck Rib Wanita 114709764","269.900","105 Terjual"
"1705482488-482","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Disney Mickey Magic Print Midi Dress Wanita 116043087","269.900","27 Terjual"
"1705482488-483","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Long Sleeve Midi Dress Cut Sewn Wanita 113500865","269.900","41 Terjual"
"1705482488-484","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Lengan Pendek Blouse Cotton Easy Care Wanita 115416248","269.900","99 Terjual"
"1705482488-485","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Connexion Sripes Cott Blouse Wanita 115148789","269.900","153 Terjual"
"1705482488-486","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Disney Bambi Yawn Sweater Wanita 115941966","269.900","51 Terjual"
"1705482488-487","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Blouse Lengan Panjang Wanita Raglan Pesley 115562885","269.900","9 Terjual"
"1705482488-488","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Floral Flare Blouse Wanita 116788710","269.900","3 Terjual"
"1705482488-489","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Details Wide Placket Kemeja Wanita 116021832","269.900","70 Terjual"
"1705482488-490","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Disney Snow White Dress Rayon Wanita 116729328","269.900","20 Terjual"
"1705482488-491","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Cotton Easycare Blouse Wanita 116420946","269.900","19 Terjual"
"1705482488-492","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Midi Dress Lengan Pendek Outline Floral Wanita 116774074","269.900","14 Terjual"
"1705482488-493","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Long Sleeve Midi Dress New Fabric 104886510","269.900","14 Terjual"
"1705482488-494","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","ST. YVES Midi Dress Lengan Pendek Wanita Bird Love 116005449","269.900","19 Terjual"
"1705482488-495","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Elrica Cardigan Wanita 106957949","271.200",""
"1705482488-496","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Twill Kemeja With Drawstring 116463954","272.650",""
"1705482488-497","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Agha 105052187","279.000",""
"1705482488-498","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Jalia Tunic Wanita 115318167","279.200","1 Terjual"
"1705482488-499","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Sophitix Kiwi Blouse In Pink Glitter 106673568","279.200","1 Terjual"
"1705482488-500","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Jalia Tunic Wanita 115318194","279.200","1 Terjual"
"1705482488-501","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Orah Blouse Wanita Glitter 115318265","279.300",""
"1705482488-502","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Orah Blouse Wanita Glitter 115318443","279.300","1 Terjual"
"1705482488-503","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Orah Blouse Wanita Glitter 115318390","279.300",""
"1705482488-504","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Simplicity Plain Col 105042465","279.300",""
"1705482488-505","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Easy Care Blouse Wanita 115416248","279.900","24 Terjual"
"1705482488-506","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Blouse Lengan Pendek Cotton Easy Care Wanita 115416248","279.900","27 Terjual"
"1705482488-507","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Details Combi Embro Blouse Wanita 114355486","279.900","27 Terjual"
"1705482488-508","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Blouse Cold Shoulder Wanita 116421347","279.900",""
"1705482488-509","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Eyelet Blouse Wanita 116421392","279.900",""
"1705482488-510","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Waterfall Sleeve Top 105113496","279.900","1 Terjual"
"1705482488-511","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Manndy Blouse Wanita 115206582","279.930","3 Terjual"
"1705482488-512","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Connexion Blazer Wanita Without Button 115951508","279.930","20 Terjual"
"1705482488-513","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Manndy Blouse Wanita 115206644","279.930",""
"1705482488-514","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Knitwear Wanita Round Neck 113991175","279.930","1 Terjual"
"1705482488-515","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Sweater Panjang Wanita 109534275","279.930","1 Terjual"
"1705482488-516","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Dress Cotton Denim Wanita 116462866","286.650","1 Terjual"
"1705482488-517","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Annora Blouse Wanita 106958073","287.200","2 Terjual"
"1705482488-518","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","C2 Lailie Sweater 105036936","287.920",""
"1705482488-519","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Simple Sweater Wanita 115460806","289.900","5 Terjual"
"1705482488-520","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Sweater Wanita Comb Fabric W Button 116789120","289.900","20 Terjual"
"1705482488-521","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Ruche Bottom Blouse Wanita 116421365","289.900",""
"1705482488-522","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Polkadot Blouse 105113432","289.900",""
"1705482488-523","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Polkadot Blouse Wanita 105113432","289.900",""
"1705482488-524","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Kemeja Print Stripes 105048398","289.900","1 Terjual"
"1705482488-525","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Front Ruche Atasan Wanita 105112988","289.900",""
"1705482488-526","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Cotton Tunic Blouse Wanita 116463445","293.650","3 Terjual"
"1705482488-527","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Cotton Kemeja Medium Check 116463552","293.650",""
"1705482488-528","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Twill Kemeja Two Look 116463392","293.650","2 Terjual"
"1705482488-529","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Point One Girl Devany Stripe Brown Blouse 106714666","294.000","5 Terjual"
"1705482488-530","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Point One Girl Vivian Floral  Blouse 106718555","294.000","5 Terjual"
"1705482488-531","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Point One Girl Aurora Floral White Blouse 106714880","294.000",""
"1705482488-532","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Dress Wanita Motif Garis Casual 107287153","294.950","2 Terjual"
"1705482488-533","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Feyza Blouse Wanita 106958117","295.200","2 Terjual"
"1705482488-534","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Emera Blouse Wanita 106958162","295.200","4 Terjual"
"1705482488-535","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Long Dress Wanita 106715423","299.000",""
"1705482488-536","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Kaos Wanita Print Leaf 106715727","299.000",""
"1705482488-537","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Dani 105051651","299.500",""
"1705482488-538","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Mom Midi Dress Lengan Pendek Rayon Wanita 111602286","299.900","20 Terjual"
"1705482488-539","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Long Jumpsuit Embroider 104871240","299.900","12 Terjual"
"1705482488-540","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Minimal Zilya Top Winter Blouse Wanita 115363626","299.900","1 Terjual"
"1705482488-541","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Kemeja Lengan Panjang Stripe Cotton Long Wanita 114707051","299.900","14 Terjual"
"1705482488-542","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Kemeja Wanita Waist Wanita 116421329","299.900","2 Terjual"
"1705482488-543","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Details Long Jumpsuit Pants Overall With Pleats 106969454","299.900","12 Terjual"
"1705482488-544","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Magnolia Champaca Maxi Dress Wanita 115865665","299.900","34 Terjual"
"1705482488-545","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Plaid Blouse Pink Wanita 105048370","299.900","6 Terjual"
"1705482488-546","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Oversized Colid Kemeja Wanita 115896079","299.900","42 Terjual"
"1705482488-547","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - St. Yves Lengan Pendek Midi Dress Shift Oxford 106950893","299.900","12 Terjual"
"1705482488-548","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Annisa Pintuck Ruffle Kemeja Wanita 114807818","299.900","30 Terjual"
"1705482488-549","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Kemeja Lengan Panjang Cotton Wanita 116016955","299.900","111 Terjual"
"1705482488-550","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Overall Maxi Skirt Sash 104870054","299.900","6 Terjual"
"1705482488-551","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Linen Blouse Wanita 116421249","299.900","3 Terjual"
"1705482488-552","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Wanderlust Kaos Wanita 107036290","299.900","2 Terjual"
"1705482488-553","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset FG Lon Kaos Casual Wanita 116118783","299.900",""
"1705482488-554","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Girls Bilqis Kaos Anak Perempuan 116006699","299.900","1 Terjual"
"1705482488-555","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition V-Ruffle Blouse Eb135 Wanita 105048272","299.900",""
"1705482488-556","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Annisa Pleats On Side Kemeja Wanita 117612755","299.900","36 Terjual"
"1705482488-557","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","St. Yves Lengan Panjang Maxi Dress Peruvian Mavin Wanita 115865674","299.900","8 Terjual"
"1705482488-558","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - St. Yves Short Sleeve Blouse Xmas Top 6 Beaded Flower","299.900","9 Terjual"
"1705482488-559","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Shania Maxi Dress Wanita 105059939","300.000",""
"1705482488-560","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Cotton Twill Kemeja 116463310","300.650",""
"1705482488-561","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Casia Blouse Wanita 117387259","300.860","6 Terjual"
"1705482488-562","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Belisa Blouse Wanita 117387197","300.860","2 Terjual"
"1705482488-563","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","MKY Clothing Pattern Sateen Long Sleeve Shirt 105089102","300.930",""
"1705482488-564","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Point One Girl Fabia Stripe Pink Blouse 106718804","301.000",""
"1705482488-565","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Ahsira Blouse Wanita 106958055","303.200","1 Terjual"
"1705482488-566","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Blouse Wanita Ahsira 106958000","303.200",""
"1705482488-567","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Cotton Denim Kemeja Wanita 116463365","307.650","3 Terjual"
"1705482488-568","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Mini Checks Blouse Wanita 115872719","307.930","2 Terjual"
"1705482488-569","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Garis Kombinasi Dress Wanita 114859021","307.930",""
"1705482488-570","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Multi Stripe Dress Wanita 114859012","307.930",""
"1705482488-571","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Wanita Rubber Hand 113991317","307.930","1 Terjual"
"1705482488-572","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Nevada Long Sleeve Shirt Oversized Check","309.900","7 Terjual"
"1705482488-573","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Nevada Long Sleeve Shirt Top Oversize Check","309.900","5 Terjual"
"1705482488-574","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Jacket Wanita Fold On Sleeve 114704189","311.600","1 Terjual"
"1705482488-575","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Aden 105052114","315.000",""
"1705482488-576","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Annisa Long Sleeve Tunic Twist Shirt Dress","319.900","21 Terjual"
"1705482488-577","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Back Layer Wide Blouse Wanita 116421203","319.900",""
"1705482488-578","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Essential Shirt 105113512","319.900",""
"1705482488-579","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Watercolor Blouse Wanita 116421230","319.900",""
"1705482488-580","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Annisa M Ls Stripe Top 104773383","319.900","7 Terjual"
"1705482488-581","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Sophistix Lark Dress Wanita 115318032","321.300","1 Terjual"
"1705482488-582","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Sani 105052034","325.000",""
"1705482488-583","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Zhaf 105052089","327.500",""
"1705482488-584","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Deol 105052123","328.500",""
"1705482488-585","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Alie Dress Wanita 117387240","328.860","7 Terjual"
"1705482488-586","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Grizelle Dress Wanita 117387286","328.860","4 Terjual"
"1705482488-587","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Alisha Dress Wanita 117387213","328.860","1 Terjual"
"1705482488-588","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Chelong Dress Wanita 117387277","328.860",""
"1705482488-589","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Bottom Drawstring Blouse Wanita 115460708","328.930",""
"1705482488-590","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Bottom Drawstring Blouse Wanita 115460511","328.930",""
"1705482488-591","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Bottom Drawstring Blouse Wanita 115460600","328.930",""
"1705482488-592","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Simplicity Big Button Tunik Wanita 106715478","329.000",""
"1705482488-593","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Wanita 106628447","329.900","6 Terjual"
"1705482488-594","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Button Up Blouse Wanita Pelum Top Eb138 105047568","329.900","1 Terjual"
"1705482488-595","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Annisa Long Sleeve Blouse Irregular Hem Long Top","329.900","22 Terjual"
"1705482488-596","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Mky Clothing Wave Blouse Wanita 106715503","329.900",""
"1705482488-597","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Pin Stripe Tunic 105113469","329.900",""
"1705482488-598","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Bellsleeves Blouse Wanita 105048389","329.900","1 Terjual"
"1705482488-599","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Kemeja Lengan Panjang Wanita Iswara 106958144","335.200","2 Terjual"
"1705482488-600","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Kemeja Lengan Panjang Wanita Iswara 106957958","335.200",""
"1705482488-601","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Long Sweat Shirt 107748575","335.930",""
"1705482488-602","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Adhi 105052141","337.500",""
"1705482488-603","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Julien Big Size Kalu 105052150","337.500",""
"1705482488-604","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Sandra Tunic Wanita 115318381","340.000","1 Terjual"
"1705482488-605","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Kevia Dress Wanita 117387160","342.860","4 Terjual"
"1705482488-606","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Stripe Blouse Wanita 114626988","342.930","1 Terjual"
"1705482488-607","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Plaid Blouse Wanita 107456452","342.930","2 Terjual"
"1705482488-608","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Wanita Plaid Look 107455364","342.930",""
"1705482488-609","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Morphidae Midi Dress Wanita Yakira 106958064","343.200",""
"1705482488-610","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Deeve Blouse Wanita 105059242","349.000","2 Terjual"
"1705482488-611","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Simplicity Long Dress Wanita 105042661","349.300",""
"1705482488-612","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Sophistix Maine Denim Dress Wanita 115318149","349.300",""
"1705482488-613","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Sackdress Batik Wanita Manuk Kembar 116022886","349.500","2 Terjual"
"1705482488-614","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Sack Dress Batik Sekar Jagad 2 Wanita 114872604","349.500","2 Terjual"
"1705482488-615","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Gamis Aleena Wanita 113899070","349.500",""
"1705482488-616","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Finley Dress Wanita 117387295","349.860",""
"1705482488-617","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Details Short Sleeve Maxi Dress Corn Tx Dobby","349.900","29 Terjual"
"1705482488-618","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Details Long Sleeve Tunic Assymetric With Buttton And Placket","349.900","15 Terjual"
"1705482488-619","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Nevada Kemeja Lengan Panjang Wanita Check 115956914","349.900","35 Terjual"
"1705482488-620","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Connexion Midi Dress Lengan Panjang Kragh With Smock Wanita 116421427","349.900","28 Terjual"
"1705482488-621","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Chiffon Sweater Blouse Wanita 116421285","349.900",""
"1705482488-622","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Point One Girl Raisa Overall Hoodie Pink 106714693","350.000",""
"1705482488-623","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Meta Tunic Wanita 115318407","351.200",""
"1705482488-624","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Rajut Knit Sweater Wanita 106715272","359.000",""
"1705482488-625","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Kemeja Stripe Pocket Wanita 106715629","359.000",""
"1705482488-626","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Kemeja Lengan Panjang Wanita 106715281","359.000",""
"1705482488-627","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Girls Martina Blouse Anak Perempuan 115560056","359.900","3 Terjual"
"1705482488-628","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Loose Knit Atasan Wanita 105113521","359.900",""
"1705482488-629","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Minimal Missaura Blouse Cream Tan Wanita 115364189","359.900",""
"1705482488-630","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Asymetric Dress Wanita Ed1 105047844","359.900",""
"1705482488-631","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Smock Blouse Wanita Eb137 105047559","359.900","1 Terjual"
"1705482488-632","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Bell Shape Gathered Blouse Wanita 105048245","359.900","3 Terjual"
"1705482488-633","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","MKY Clothing Gold Bu 105089380","359.940",""
"1705482488-634","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Lois Girl Checks Hoodie Blouse Wanita 116463221","363.650","2 Terjual"
"1705482488-635","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Kyomi Dress Wanita 117387188","368.060","4 Terjual"
"1705482488-636","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Novo A-Line Casual Dress 113164854","369.600","3 Terjual"
"1705482488-637","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Disney Blazer Blogger Mickey Head Pocket 114645369","369.900","15 Terjual"
"1705482488-638","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Simplicity Midi Dress With Ring Belt 105042607","370.300",""
"1705482488-639","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Blouse Batik Wanita Daun Waru 116022902","374.500",""
"1705482488-640","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Check Lon Blouse Wanita 107455702","377.930","5 Terjual"
"1705482488-641","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Stripe Dress Wanita 115460753","377.930",""
"1705482488-642","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Stripe Motif Kombinasi Dress Wanita 115460539","377.930",""
"1705482488-643","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Plaid Motif Dress Wanita 115460575","377.930",""
"1705482488-644","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Kemeja Wanita 106715334","379.000",""
"1705482488-645","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cyntia Dress Wanita Batman Pendek Neci F 109900164","379.000",""
"1705482488-646","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cynthia Dress Wanita Batik Print Round Neck 109899391","379.000",""
"1705482488-647","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Knitwear Wanita V-Neck 107262410","379.900","5 Terjual"
